ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,U_MED,VALOR
2019,Privado,Pregrado,Otros,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,15
2019,Privado,Pregrado,Otros,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,74
2019,Publica,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,931
2019,Publica,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,23.696
2019,Publica,Grado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,3.637
2019,Publica,Grado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,90.443
2019,Publica,Grado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,1.162
2019,Publica,Grado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,17.626
2019,Publica,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,4.621
2019,Publica,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,133.589
2019,Publica,Grado,Otros,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,257
2019,Publica,Grado,Otros,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,5.213
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,108
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,698
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,58
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,540
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,17
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,162
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,0
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,58
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,5
2019,Publica,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,202
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,45
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,1.301
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,2.431
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,9.732
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,364
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,1.413
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,78
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,270
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,24
2019,Publica,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,305
2019,Publica,Posgrado,Maestria,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,57
2019,Publica,Posgrado,Maestria,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,672
2019,Publica,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,7
2019,Publica,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,244
2019,Publica,Posgrado,Maestria,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,42
2019,Publica,Posgrado,Maestria,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,967
2019,Publica,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,203
2019,Publica,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,3.516
2019,Publica,Pregrado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,56
2019,Publica,Pregrado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,1.068
2019,Publica,Pregrado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,17
2019,Publica,Pregrado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,116
2019,Publica,Pregrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,800
2019,Publica,Pregrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,17.040
2019,Publica,Pregrado,Otros,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,43
2019,Publica,Pregrado,Otros,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,69
2020,Privado,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,223
2020,Privado,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,3.220
2020,Privado,Grado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,1.063
2020,Privado,Grado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,20.438
2020,Privado,Grado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,120
2020,Privado,Grado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,1.866
2020,Privado,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,3.483
2020,Privado,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,52.340
2020,Privado,Grado,Otros,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,0
2020,Privado,Grado,Otros,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,48
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,6
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,10
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,17
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,743
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,0
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,10
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,1
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,87
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,11
2020,Privado,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,257
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,34
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,259
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,527
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,3.459
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,207
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,1.145
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,113
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,1.032
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,11
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,45
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,15
2020,Privado,Posgrado,Especialidad,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,57
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,0
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,25
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,114
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,1.342
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,0
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,13
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,15
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,650
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,0
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,69
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,8
2020,Privado,Posgrado,Maestria,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,93
2020,Privado,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,13
2020,Privado,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,27
2020,Privado,Pregrado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,1
2020,Privado,Pregrado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,17
2020,Privado,Pregrado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,2
2020,Privado,Pregrado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,132
2020,Privado,Pregrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,1.211
2020,Privado,Pregrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,4.494
2020,Privado,Pregrado,Otros,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,10
2020,Privado,Pregrado,Otros,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,77
2020,Publica,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,697
2020,Publica,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,25.380
2020,Publica,Grado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,1.882
2020,Publica,Grado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,106.727
2020,Publica,Grado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,561
2020,Publica,Grado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,17.393
2020,Publica,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,3.754
2020,Publica,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,161.154
2020,Publica,Grado,Otros,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,0
2020,Publica,Grado,Otros,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,41
2020,Publica,Grado,Otros,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,187
2020,Publica,Grado,Otros,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,5.156
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,90
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,681
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,25
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,249
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,44
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,202
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,0
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,63
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,16
2020,Publica,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,196
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,41
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,1.301
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,1.595
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,7.339
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,361
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,1.996
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,59
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,705
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,62
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,324
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,10
2020,Publica,Posgrado,Especialidad,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,100
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,0
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,40
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,36
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,856
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,4
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,100
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,0
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,217
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,76
2020,Publica,Posgrado,Maestria,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,1.484
2020,Publica,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,808
2020,Publica,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,3.908
2020,Publica,Pregrado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,657
2020,Publica,Pregrado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,1.439
2020,Publica,Pregrado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,87
2020,Publica,Pregrado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,895
2020,Publica,Pregrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,2.514
2020,Publica,Pregrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,22.180
2020,Publica,Pregrado,Otros,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,0
2020,Publica,Pregrado,Otros,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,42
2020,Publica,Pregrado,Otros,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,105
2020,Publica,Pregrado,Otros,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,73
2021,Privado,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,308
2021,Privado,Grado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,3.332
2021,Privado,Grado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,1.688
2021,Privado,Grado,Otros,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,23.031
2021,Privado,Grado,Otros,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,148
2021,Privado,Grado,Otros,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,1.879
2021,Privado,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,4.126
2021,Privado,Grado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,51.539
2021,Privado,Grado,Otros,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,10
2021,Privado,Grado,Otros,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,68
2021,Privado,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,1
2021,Privado,Posgrado,Doctorado,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,6
2021,Privado,Posgrado,Doctorado,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,14
2021,Privado,Posgrado,Doctorado,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,799
2021,Privado,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,24
2021,Privado,Posgrado,Doctorado,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,295
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,38
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,291
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,636
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,3.243
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Odontologia,EGRESADOS,Cantidad de personas,138
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Odontologia,ESTUDIANTES,Cantidad de personas,917
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,143
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,1.153
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,6
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,34
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,6
2021,Privado,Posgrado,Especialidad,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,94
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,128
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Medicina,ESTUDIANTES,Cantidad de personas,1.516
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,65
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,381
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Salud Publica,EGRESADOS,Cantidad de personas,5
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Salud Publica,ESTUDIANTES,Cantidad de personas,56
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Sanidad,EGRESADOS,Cantidad de personas,2
2021,Privado,Posgrado,Maestria,Ciencias Medicas,Sanidad,ESTUDIANTES,Cantidad de personas,113
2021,Privado,Posgrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,EGRESADOS,Cantidad de personas,1
2021,Privado,Posgrado,Otros,Ciencias Medicas,Paramedicas y Auxiliares de la Medicina,ESTUDIANTES,Cantidad de personas,1
2021,Privado,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,EGRESADOS,Cantidad de personas,15
2021,Privado,Pregrado,Otros,Ciencias Medicas,Bioquimica y Farmacia,ESTUDIANTES,Cantidad de personas,51
2021,Privado,Pregrado,Otros,Ciencias Medicas,Medicina,EGRESADOS,Cantidad de personas,15
